Word	Count	Emotions
town	13	
buffet	13	anger, negative
park	13	
poke	13	anticipation, negative
butter	13	
lean	13	
orbit	13	
depression	13	negative, sadness
angle	13	
outside	13	
shield	13	
hat	13	
ram	13	anger, anticipation, negative
razor	13	fear
brush	13	
pink	13	
jet	13	
rocket	13	anger
bob	13	
bully	13	anger, fear, negative
aim	13	
knight	13	positive
hawk	13	fear
beer	13	joy, positive
duck	13	
sport	13	
stress	13	negative
hound	13	
gentleman	13	positive, trust
isa	13	
furnace	13	anger
pepper	13	
offensive	13	anger, disgust, negative
solemn	13	
hum	13	
hiss	13	anger, fear, negative
holiday	13	anticipation, joy, positive
entertain	13	joy, positive
indulge	13	
recall	13	
breathless	13	
forget	13	negative
acknowledge	13	
worst	13	
ignorance	13	negative
dissent	13	
easily	13	
innocent	13	positive, trust
surprise	13	fear, joy, positive, surprise
thief	13	anger, disgust, fear, negative, sadness, surprise
sneak	13	anger, fear, negative, surprise
oath	13	positive, trust
affected	13	
volition	13	
excuse	13	negative
benefit	13	positive
remedy	13	anticipation, joy, positive, trust
armed	13	anger, fear, negative, positive
grin	13	anticipation, joy, positive, surprise, trust
disrespect	13	anger, negative
marked	12	positive
subsequent	12	
arrow	12	
represent	12	
neither	12	
provide	12	positive, trust
destroy	12	
remove	12	anger, fear, negative, sadness
richard	12	
core	12	positive
mood	12	
plight	12	anticipation, disgust, fear, negative, sadness
mode	12	
relative	12	trust
blows	12	
re	12	
yet	12	
related	12	trust
associate	12	positive, trust
beside	12	
next	12	
alternate	12	
repetition	12	
nice	12	
apple	12	
conformity	12	trust
exception	12	
faithful	12	positive, trust
falsehood	12	anger, negative, trust
mirror	12	
rare	12	
expansion	12	
deception	12	negative
design	12	
pat	12	
shoe	12	
fits	12	anger, negative
amiss	12	
sphere	12	
greatness	12	joy, positive, surprise, trust
average	12	
unimportant	12	negative, sadness
hush	12	positive
might	12	
signal	12	
noble	12	positive, trust
mighty	12	anger, fear, joy, positive, trust
profound	12	
qualification	12	
seed	12	
decrease	12	negative
superior	12	positive
shine	12	positive
foremost	12	
wanting	12	negative, sadness
dispersion	12	negative
descent	12	fear, sadness
exclusive	12	
communication	12	trust
lump	12	negative
bind	12	
button	12	
bridge	12	
rend	12	negative
rope	12	
analysis	12	
barrel	12	
verse	12	
detail	12	
measures	12	
admit	12	
weed	12	
n	12	
spill	12	
cart	12	
foundations	12	
dollar	12	
column	12	
resort	12	
focus	12	positive
plot	12	
description	12	
wife	12	
realize	12	
dire	12	disgust, fear, negative, sadness, surprise
curiosity	12	anticipation, positive, surprise
beggar	12	negative, sadness
address	12	
slang	12	
till	12	
ante	12	
spin	12	
sudden	12	surprise
lively	12	
fell	12	negative, sadness
noonday	12	
killing	12	anger, fear, negative, sadness
clothes	12	
discretion	12	anticipation, positive, trust
military	12	fear
execution	12	anger, fear, negative, sadness, trust
rotation	12	
halt	12	
caesar	12	
pursue	12	
retort	12	negative
obstinate	12	negative
encounter	12	
blame	12	anger, disgust, negative
gravity	12	
wings	12	
grip	12	
delicacy	12	
blast	12	anger, fear, negative, surprise
practical	12	
keen	12	
bounce	12	
prize	12	
bluff	12	negative
gentle	12	
superficial	12	negative
elbow	12	anger
quiver	12	fear, negative
heave	12	
shore	12	
concealment	12	anger, anticipation, fear, negative
cardinal	12	
wave	12	
knife	12	
electric	12	joy, positive, surprise
refuge	12	
mare	12	
deliver	12	
carrier	12	
pigeon	12	negative
luxury	12	joy, positive
goods	12	positive
eagle	12	trust
stagger	12	surprise
attack	12	anger, fear, negative
devices	12	
bless	12	anticipation, joy, positive, trust
dispatch	12	
appetite	12	
falling	12	negative, sadness
fuss	12	anger, negative, sadness
stocks	12	negative
vegetable	12	
medical	12	anticipation, fear, positive, trust
buy	12	
martial	12	anger
hurt	12	anger, fear, negative, sadness
organ	12	anticipation, joy
thermometer	12	trust
obscure	12	
dim	12	
coloring	12	
wink	12	
mystery	12	anticipation, surprise
intent	12	
indifferent	12	
dispute	12	anger, negative
oracle	12	anticipation, positive, trust
misjudgment	12	
foolish	12	negative
officer	12	positive, trust
vanity	12	negative
confidence	12	fear, joy, positive, trust
esteem	12	joy, positive, sadness, trust
teach	12	joy, positive, surprise, trust
received	12	positive
deceive	12	anger, disgust, negative, sadness
pardon	12	positive
acquaintance	12	
books	12	
earnest	12	positive
homage	12	positive
jewelry	12	
disgrace	12	anger, disgust, negative, sadness
writer	12	positive
politics	12	anger
inspire	12	anticipation, joy, positive, trust
engagement	12	
wealth	12	joy, positive, trust
knees	12	
flushed	12	
prisoner	12	anger, disgust, fear, negative, sadness
dishonor	12	anger, disgust, fear, negative, sadness
unction	12	
frown	12	negative, sadness
peter	11	
edition	11	anticipation
found	11	joy, positive, trust
technical	11	
appear	11	
arrangement	11	
numbers	11	positive
were	11	
create	11	joy, positive
event	11	
endure	11	positive
real	11	positive, trust
essential	11	positive
nil	11	
article	11	
creature	11	disgust, fear, negative
smallness	11	
foundation	11	positive
birth	11	anticipation, fear, joy, positive, trust
radical	11	
fixed	11	trust
fare	11	
contingency	11	
lies	11	
since	11	
connection	11	
unconformity	11	
identification	11	
opposition	11	anger, negative
irregular	11	negative
chip	11	
sort	11	
chalk	11	
burlesque	11	surprise
invention	11	
deviation	11	sadness
jar	11	
amount	11	
symmetry	11	joy, positive, trust
points	11	
events	11	
precious	11	anticipation, joy, positive, surprise
gross	11	disgust, negative
extravagant	11	
scruple	11	
mess	11	disgust, negative
boot	11	
stump	11	
freedom	11	joy, positive, trust
exempt	11	
anat	11	
picket	11	anger, anticipation, fear, negative
brace	11	
compact	11	trust
circular	11	
mince	11	
painter	11	
tough	11	negative, sadness
breadth	11	
bush	11	
department	11	
county	11	trust
hog	11	disgust, negative
egg	11	
failing	11	anger, anticipation, fear, negative, sadness
leaven	11	
revolution	11	anger, anticipation, fear, negative, positive, sadness, surprise
register	11	
riddle	11	surprise
sequence	11	
departure	11	negative, sadness
cradle	11	anticipation, joy, positive, trust
van	11	
depart	11	anticipation, sadness
constant	11	positive, trust
pile	11	
observance	11	
lesson	11	anticipation, positive, trust
strict	11	
sake	11	
saying	11	
monster	11	fear, negative
des	11	
measurement	11	
civil	11	positive
cheek	11	
third	11	
hundred	11	
dictum	11	trust
behavior	11	
flux	11	
brave	11	
radio	11	positive
approach	11	
mellow	11	
child	11	anticipation, joy, positive
federal	11	
favorable	11	anticipation, joy, positive, surprise, trust
jubilee	11	joy, positive, surprise
warp	11	anger, negative, sadness
maintain	11	
assumption	11	
biol	11	
rig	11	
flutter	11	
tremble	11	
sway	11	
mores	11	
dealing	11	
horizon	11	anticipation, positive
performance	11	
confer	11	
tiger	11	
collapse	11	disgust, fear, negative, sadness
der	11	
recruit	11	
construction	11	
blot	11	negative
latency	11	
tame	11	
outrage	11	anger, disgust, negative
excitability	11	
fiery	11	
savage	11	anger, fear, negative
furor	11	anger, negative
reasonable	11	
inclosure	11	
aux	11	
throne	11	positive, trust
carriage	11	
puppet	11	
mantle	11	
squeeze	11	
grind	11	
wallow	11	disgust, negative, sadness
bosom	11	
bark	11	anger, negative
materials	11	
prince	11	positive
plow	11	
giving	11	positive
prick	11	anger, disgust, fear, negative, surprise
blade	11	
trot	11	
mercury	11	
mail	11	anticipation
bearer	11	negative
merchant	11	trust
funeral	11	sadness
insensible	11	
resonance	11	
avoid	11	fear, negative
repel	11	
quit	11	negative
despatch	11	
sir	11	positive, trust
hungry	11	anticipation, negative
buck	11	fear, negative, positive, surprise
circulation	11	
tire	11	
spiritual	11	
reward	11	anticipation, joy, positive, surprise, trust
dumb	11	negative
national	11	
sensation	11	
impress	11	positive
pleasant	11	anticipation, joy, positive, surprise, trust
suffering	11	disgust, fear, negative, sadness
sting	11	anger, fear, negative
gall	11	anger, disgust, negative
chorus	11	positive
con	11	
lights	11	
theater	11	
fun	11	anticipation, joy, positive
lookout	11	
mens	11	
inattentive	11	
dismiss	11	
conceit	11	negative
awake	11	
witted	11	
caution	11	anger, anticipation, fear, negative
slur	11	anger, disgust, negative, sadness
attempt	11	anticipation
chaff	11	anger, fear, negative
quibble	11	
fait	11	
commission	11	trust
contend	11	
insist	11	
teaching	11	
correction	11	negative
learn	11	positive
troth	11	
forbid	11	negative, sadness
scholar	11	positive
honest	11	anger, disgust, fear, joy, positive, sadness, trust
possessed	11	anger, disgust, fear, negative
celebration	11	anticipation, joy, positive, surprise, trust
inform	11	trust
venture	11	
director	11	positive, trust
boast	11	negative, positive
triumph	11	anticipation, joy, positive
requisition	11	
jest	11	joy, positive, surprise
sorry	11	
vile	11	
cheap	11	negative
plague	11	disgust, fear, negative, sadness
friendly	11	anticipation, joy, positive, trust
administer	11	
permission	11	positive
hate	11	anger, disgust, fear, negative, sadness
pride	11	joy, positive
scowl	11	
prepared	10	anticipation, positive, trust
makes	10	
commercial	10	
text	10	
starting	10	
greek	10	
process	10	
either	10	
outline	10	
vital	10	positive
depend	10	anticipation, trust
cease	10	
concrete	10	
cipher	10	
consequence	10	
john	10	disgust, negative
nihil	10	
vapor	10	
fade	10	negative
airy	10	
backbone	10	anger, positive, trust
important	10	positive, trust
quality	10	
capacity	10	
enjoy	10	anticipation, joy, positive, trust
te	10	
critical	10	
matters	10	
similarity	10	
recognize	10	
equivalent	10	
dum	10	
converse	10	
oppose	10	negative
rather	10	
uniform	10	
roughness	10	negative
likeness	10	
rhyme	10	
omne	10	
literal	10	
deviate	10	
result	10	anticipation
cooperation	10	positive, trust
agree	10	positive
correspondent	10	
definite	10	
scope	10	
reaction	10	
paul	10	
lee	10	
multitude	10	
assemblage	10	
utter	10	
stark	10	negative, trust
ultra	10	
limited	10	anger, negative, sadness
snatch	10	
captain	10	positive
redundancy	10	
precedence	10	positive, trust
wane	10	negative, sadness
deterioration	10	anger, disgust, fear, negative, sadness
shrink	10	fear, negative, sadness
further	10	
dregs	10	
compound	10	
sexual	10	
intercourse	10	positive
clinch	10	
tether	10	negative
rivet	10	
wedge	10	
cutting	10	anger, disgust, fear, negative, sadness
divide	10	
distinct	10	
stake	10	
tenacity	10	positive
slack	10	negative
supply	10	positive
compose	10	
exclusion	10	disgust, fear, negative, sadness
repudiate	10	
scramble	10	
tumble	10	negative
ruffle	10	negative
wilderness	10	anticipation, fear, sadness
coil	10	
gram	10	
assign	10	
usher	10	positive, trust
omen	10	anticipation, fear, negative
launch	10	anticipation, positive
intransitive	10	
aller	10	
ist	10	
habet	10	
determination	10	positive, trust
opp	10	
circumscribe	10	
curious	10	
fantastic	10	
function	10	
bones	10	
calendar	10	
five	10	
fry	10	
tomorrow	10	anticipation
indefinite	10	
spend	10	
christ	10	
flit	10	
her	10	
sooner	10	
anticipation	10	anticipation
hath	10	
nursery	10	joy, positive, trust
helm	10	
imbecile	10	
nick	10	
leisure	10	anticipation, joy, positive, surprise, trust
doctor	10	positive, trust
bout	10	anger, negative
convert	10	positive
stable	10	positive, trust
suspense	10	anticipation, fear, surprise
relinquish	10	negative
bureau	10	
explosion	10	fear, negative, surprise
substitute	10	
representative	10	
deputy	10	trust
purchase	10	
retain	10	trust
goes	10	
why	10	
kindle	10	
harvest	10	anticipation, joy, positive
interpretation	10	
dice	10	
speculation	10	fear, negative, sadness
stumble	10	negative
friction	10	anger
impotent	10	negative
clip	10	
hors	10	
combat	10	anger, fear, negative
unable	10	negative, sadness
giant	10	fear
refreshment	10	
refresh	10	
operation	10	fear, trust
gut	10	disgust
desert	10	anger, disgust, fear, negative, sadness
agency	10	
severe	10	
beast	10	anger, fear, negative
shout	10	anger, surprise
foam	10	
waves	10	
instrumental	10	positive
causes	10	
hindrance	10	negative
receptacle	10	
deposit	10	
bag	10	
household	10	positive
den	10	
covering	10	
log	10	
gin	10	
eating	10	
chest	10	
bowl	10	
cabinet	10	positive, trust
bath	10	positive
stoop	10	
deck	10	
vehicle	10	
jolly	10	
mouse	10	
microscope	10	trust
hover	10	
lantern	10	
silk	10	positive
elevation	10	anticipation, fear, joy, positive, trust
platform	10	
boom	10	
afford	10	positive
shell	10	anger, fear, negative, sadness, surprise
gold	10	positive
grease	10	
gild	10	
am	10	
coast	10	positive
suo	10	
lick	10	disgust, negative
curl	10	positive
steer	10	
proud	10	anticipation, joy, positive, trust
tool	10	
ply	10	positive
tap	10	
piercing	10	
pierce	10	
lance	10	
journey	10	anticipation, fear, joy, positive
si	10	
guide	10	positive, trust
transport	10	
ass	10	negative
floating	10	
spy	10	
flea	10	disgust, negative
across	10	
egress	10	
abandon	10	fear, negative, sadness
spout	10	
sweat	10	fear
discard	10	
stew	10	
hearty	10	
wine	10	
kneel	10	
hop	10	
nod	10	
un	10	
glow	10	anticipation, joy, positive, trust
intelligence	10	fear, joy, positive, trust
rattle	10	
resign	10	anger, disgust, fear, negative, sadness
surrender	10	fear, negative, sadness
handed	10	
bridle	10	
instinct	10	
horns	10	
torture	10	anger, anticipation, disgust, fear, negative, sadness
tickle	10	anticipation, joy, positive, surprise, trust
bitterness	10	anger, disgust, negative, sadness
sympathetic	10	fear, joy, positive, sadness, trust
police	10	fear, positive, trust
visible	10	
demonstration	10	
magic	10	
views	10	
jeu	10	
inattention	10	anger, negative
goldsmith	10	
contention	10	
nicht	10	
acknowledgment	10	positive
plea	10	anticipation, fear, negative, sadness
mistake	10	negative, sadness
sentence	10	anger, anticipation, disgust, fear, negative, sadness
blunder	10	disgust, negative, sadness
profession	10	positive
refusal	10	negative
omnia	10	
insanity	10	anger, disgust, fear, negative, sadness
intelligible	10	
idle	10	
fame	10	positive
spoken	10	
ambush	10	anger, fear, negative, surprise
grant	10	anticipation, joy, positive, trust
student	10	
awkward	10	
actor	10	
ticket	10	
spirited	10	
wishes	10	
advocate	10	trust
harm	10	fear, negative
doer	10	positive
resignation	10	negative, sadness, surprise
receipt	10	
curse	10	anger, disgust, fear, negative, sadness
enfant	10	
sympathy	10	positive, sadness
scorn	10	anger, negative
fee	10	anger, negative
affront	10	anger, disgust, fear, negative, sadness, surprise
success	10	anticipation, joy, positive
license	10	
thank	10	
coupon	10	
regret	10	negative, sadness
sigh	10	
fright	10	fear, negative, surprise
awe	10	
damn	10	anger, disgust, negative
electronic	9	
micra	9	
absent	9	negative, sadness
following	9	
each	9	
organization	9	anticipation, joy, positive, surprise, trust
efforts	9	
similar	9	
appreciate	9	
stubborn	9	
essence	9	
obtain	9	
null	9	
fallacy	9	negative
luminary	9	
mockery	9	disgust, negative
formal	9	
ego	9	
sap	9	negative, sadness
capability	9	
intrinsic	9	
normal	9	
heavenly	9	anticipation, joy, positive, trust
accident	9	fear, negative, sadness, surprise
guise	9	negative
organic	9	positive
alliance	9	trust
affect	9	
disjunction	9	
arbitrary	9	
remote	9	
discordant	9	
generation	9	
breed	9	
inversion	9	
variance	9	
vary	9	
routine	9	positive, trust
conform	9	
monotonous	9	
always	9	
genus	9	
metaphor	9	
drama	9	
pattern	9	
mot	9	
wordsworth	9	
expedient	9	joy, positive, trust
mal	9	
spite	9	anger, negative
quantum	9	
conception	9	
universal	9	
sauce	9	
least	9	
commonplace	9	anticipation, trust
indemnity	9	positive, trust
bribe	9	negative
atonement	9	positive
hedge	9	
wholesale	9	
sublime	9	
dole	9	negative, sadness
vengeance	9	anger, negative
painful	9	anger, disgust, fear, negative, sadness
powers	9	
them	9	
sop	9	
shiver	9	anger, anticipation, fear, negative, sadness
trifle	9	negative
hardly	9	
sparing	9	
petty	9	negative
shallow	9	
faut	9	
inter	9	negative, sadness
sovereign	9	trust
upwards	9	
tacitus	9	
imperfection	9	negative
smaller	9	
thrown	9	
reduced	9	
crumble	9	
withdraw	9	negative, sadness
mixture	9	
buckle	9	
yoke	9	
nip	9	
hack	9	
carve	9	
wire	9	
adhere	9	
relaxation	9	positive
absorb	9	
corruption	9	disgust, negative
complex	9	
individual	9	
lots	9	
sufficient	9	
admission	9	
comprehension	9	
exile	9	anger, fear, negative, sadness
simplicity	9	
lumber	9	
diable	9	
confused	9	
convolution	9	
wheels	9	
sieve	9	
dispose	9	disgust
scatter	9	
precursor	9	anticipation
brunt	9	anger, negative
origin	9	
bud	9	
gate	9	trust
conceive	9	
turf	9	
bonne	9	positive
final	9	
quod	9	
central	9	
indian	9	
hesitate	9	
mob	9	anger, fear, negative
swarm	9	disgust
pencil	9	
cram	9	
reckon	9	
reading	9	positive
observe	9	
bacon	9	
exemption	9	positive
wanton	9	
impossible	9	negative, sadness
roots	9	
estimation	9	
fort	9	trust
partner	9	positive
sides	9	
farthing	9	
ban	9	negative
vive	9	
plenty	9	
restoration	9	
perpetual	9	
date	9	
seize	9	fear, negative
ago	9	
summer	9	
brief	9	
semper	9	
disregard	9	negative
reversion	9	
destiny	9	
foresight	9	anticipation, positive, trust
threaten	9	anger, anticipation, fear, negative
blown	9	
hip	9	
rooted	9	positive, trust
